Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789474806,50,,Aggregated,15.400000,0.000000,1100,2000,2600,2900,3600,4600,5700,6100,6400,6700,6700,1091,0,1100.0,1616.8421509386083,3.7568410007224884,6713.287807000597,119.44179651695693
1789474807,50,,Aggregated,15.800000,0.000000,1200,2000,2600,2900,3600,4600,5500,6100,6400,6700,6700,1136,0,1200.0,1629.5423276329548,3.7568410007224884,6713.287807000597,119.41901408450704
1789474808,50,,Aggregated,16.500000,0.000000,1100,2000,2600,2900,3600,4500,5500,6100,6400,6700,6700,1146,0,1100.0,1621.296409777518,3.7568410007224884,6713.287807000597,119.42321116928447
1789474809,50,,Aggregated,17.600000,0.000000,1100,2000,2600,2900,3600,4500,5500,6100,6400,6700,6700,1155,0,1100.0,1623.6554932718952,3.7568410007224884,6713.287807000597,119.42424242424242
1789474810,50,,Aggregated,20.100000,0.000000,1200,2000,2600,2900,3600,4500,5500,6100,6400,6700,6700,1196,0,1200.0,1643.3412610318023,3.7568410007224884,6713.287807000597,119.40886287625418
1789474811,50,,Aggregated,19.400000,0.000000,1200,2000,2600,2900,3600,4500,5400,6000,6400,6700,6700,1217,0,1200.0,1626.768243724762,3.7568410007224884,6713.287807000597,119.41659819227608
1789474812,50,,Aggregated,17.000000,0.000000,1200,2000,2600,2900,3600,4500,5400,6000,6400,6700,6700,1227,0,1200.0,1630.823959938905,3.7568410007224884,6713.287807000597,119.41727791361043
1789474813,50,,Aggregated,21.000000,0.000000,1200,2000,2600,2900,3500,4500,5400,6000,6400,6700,6700,1257,0,1200.0,1636.5422384296162,3.7568410007224884,6713.287807000597,119.41447891805888
1789474814,50,,Aggregated,21.500000,0.000000,1200,2000,2600,2900,3500,4500,5400,6000,6400,6700,6700,1278,0,1200.0,1632.6719508090916,3.7568410007224884,6713.287807000597,119.39827856025039
1789474815,50,,Aggregated,22.000000,0.000000,1200,2000,2600,2900,3500,4400,5400,6000,6400,6700,6700,1287,0,1200.0,1633.425553695432,3.7568410007224884,6713.287807000597,119.3986013986014
1789474816,50,,Aggregated,20.400000,0.000000,1200,2000,2600,2900,3500,4400,5400,6000,6400,6700,6700,1299,0,1200.0,1632.634000488087,3.7568410007224884,6713.287807000597,119.40800615858353
1789474817,50,,Aggregated,21.200000,0.000000,1200,2000,2600,2900,3500,4400,5400,6000,6400,6700,6700,1310,0,1200.0,1645.7197255832268,3.7568410007224884,6713.287807000597,119.40992366412213
1789474818,50,,Aggregated,20.900000,0.000000,1300,2100,2700,3000,3600,4400,5400,6000,6400,6700,6700,1332,0,1300.0,1669.7838883288534,3.7568410007224884,6713.287807000597,119.40615615615616
1789474819,50,,Aggregated,20.000000,0.000000,1300,2100,2700,3000,3600,4400,5400,6000,6400,6700,6700,1349,0,1300.0,1680.4527013617787,3.7568410007224884,6713.287807000597,119.40845070422536
1789474820,50,,Aggregated,17.200000,0.000000,1200,2100,2700,3000,3600,4400,5300,6000,6400,6700,6700,1367,0,1200.0,1671.5536366474219,3.7568410007224884,6713.287807000597,119.41843452816386
1789474821,50,,Aggregated,18.600000,0.000000,1300,2100,2700,3000,3600,4400,5300,6000,6400,6700,6700,1379,0,1300.0,1684.6802219891326,3.7568410007224884,6713.287807000597,119.42277012327774
1789474822,50,,Aggregated,19.700000,0.000000,1300,2100,2700,3000,3600,4400,5300,5900,6400,6700,6700,1406,0,1300.0,1701.7825055434,3.7568410007224884,6713.287807000597,119.4118065433855
1789474823,50,,Aggregated,16.400000,0.000000,1300,2100,2700,3000,3600,4400,5300,5900,6400,6700,6700,1432,0,1300.0,1690.1314174455442,3.7568410007224884,6713.287807000597,119.39525139664805
1789474824,50,,Aggregated,16.200000,0.000000,1300,2100,2700,3000,3600,4400,5300,5900,6400,6700,6700,1443,0,1300.0,1687.8686927643937,3.7568410007224884,6713.287807000597,119.40194040194041
1789474825,50,,Aggregated,17.900000,0.000000,1300,2100,2700,3000,3600,4400,5200,5900,6400,6700,6700,1477,0,1300.0,1692.7247810034005,3.7568410007224884,6713.287807000597,119.38659444820583
1789474826,50,,Aggregated,16.800000,0.000000,1200,2100,2700,3000,3600,4400,5200,5900,6400,6700,6700,1488,0,1200.0,1686.6886048225952,3.7568410007224884,6713.287807000597,119.39314516129032
1789474827,50,,Aggregated,16.400000,0.000000,1200,2100,2700,3000,3600,4400,5200,5900,6400,6700,6700,1495,0,1200.0,1684.1798204261013,3.7568410007224884,6713.287807000597,119.39598662207358
1789474828,50,,Aggregated,18.800000,0.000000,1300,2100,2700,3000,3600,4400,5200,5900,6400,6700,6700,1505,0,1300.0,1686.5955818737714,3.7568410007224884,6713.287807000597,119.39867109634551
1789474829,50,,Aggregated,18.800000,0.000000,1300,2100,2700,3000,3700,4400,5200,5900,6400,6700,6700,1521,0,1300.0,1708.6795463070475,3.7568410007224884,6713.287807000597,119.40105193951348
1789474830,50,,Aggregated,18.300000,0.000000,1300,2200,2800,3100,3800,4500,5200,5900,6400,6700,6700,1552,0,1300.0,1741.2682207178093,3.7568410007224884,6713.287807000597,119.39368556701031
1789474831,50,,Aggregated,17.200000,0.000000,1300,2100,2800,3100,3800,4500,5200,5900,6400,6700,6700,1568,0,1300.0,1738.1252643463354,3.7568410007224884,6713.287807000597,119.39923469387755
1789474832,50,,Aggregated,16.900000,0.000000,1300,2100,2800,3100,3800,4500,5200,5900,6400,6700,6700,1576,0,1300.0,1737.4801358591717,3.7568410007224884,6713.287807000597,119.38959390862944
1789474833,50,,Aggregated,18.600000,0.000000,1300,2200,2800,3100,3800,4500,5200,5800,6400,6700,6700,1604,0,1300.0,1742.5856485430575,3.7568410007224884,6713.287807000597,119.39650872817955
1789474834,50,,Aggregated,18.700000,0.000000,1300,2200,2800,3100,3700,4500,5200,5800,6400,6700,6700,1614,0,1300.0,1743.9955522026428,3.7568410007224884,6713.287807000597,119.39653035935564
1789474835,50,,Aggregated,16.600000,0.000000,1300,2200,2800,3100,3800,4500,5200,5800,6400,6700,6700,1626,0,1300.0,1745.849151746659,3.7568410007224884,6713.287807000597,119.39114391143912
1789474836,50,,Aggregated,17.400000,0.000000,1300,2200,2800,3100,3800,4500,5200,5800,6400,6700,6700,1640,0,1300.0,1755.6095967439435,3.7568410007224884,6713.287807000597,119.39512195121951
1789474837,50,,Aggregated,17.200000,0.000000,1300,2200,2800,3100,3900,4500,5200,5800,6400,6700,6700,1673,0,1300.0,1773.9619036748795,3.7568410007224884,6713.287807000597,119.38971906754334
1789474838,50,,Aggregated,15.000000,0.000000,1300,2200,2800,3100,3900,4500,5200,5800,6400,6700,6700,1683,0,1300.0,1769.6181016233343,3.7568410007224884,6713.287807000597,119.39334521687464
1789474839,50,,Aggregated,15.500000,0.000000,1300,2200,2800,3100,3900,4500,5200,5800,6400,6700,6700,1692,0,1300.0,1767.4550729285315,3.7568410007224884,6713.287807000597,119.38593380614657
1789474840,50,,Aggregated,17.900000,0.000000,1400,2200,2900,3200,3900,4500,5100,5800,6400,6700,6700,1715,0,1400.0,1782.1543003399854,3.7568410007224884,6713.287807000597,119.39008746355685
1789474841,50,,Aggregated,17.600000,0.000000,1400,2200,2900,3200,3900,4500,5100,5800,6400,6700,6700,1733,0,1400.0,1784.37276736819,3.7568410007224884,6713.287807000597,119.39757645701097
1789474842,50,,Aggregated,17.100000,0.000000,1400,2200,2900,3200,3900,4500,5100,5800,6400,6700,6700,1744,0,1400.0,1787.7711597454565,3.7568410007224884,6713.287807000597,119.40137614678899
1789474843,50,,Aggregated,16.100000,0.000000,1300,2200,2900,3200,3900,4500,5100,5800,6400,6700,6700,1753,0,1300.0,1784.9432985864632,3.7568410007224884,6713.287807000597,119.39304050199658
1789474844,50,,Aggregated,16.500000,0.000000,1400,2200,2900,3200,3900,4500,5100,5800,6400,6700,6700,1759,0,1400.0,1790.7413009602449,3.7568410007224884,6713.287807000597,119.39283683911313
1789474845,50,,Aggregated,16.400000,0.000000,1400,2200,2900,3200,3900,4500,5200,5800,6400,6700,6700,1769,0,1400.0,1798.010351395747,3.7568410007224884,6713.287807000597,119.3968343697004
1789474846,50,,Aggregated,14.700000,0.000000,1400,2200,2900,3200,4000,4700,5400,5900,6400,6700,6700,1813,0,1400.0,1837.1347563618751,3.7568410007224884,6713.287807000597,119.39658025372312
1789474847,50,,Aggregated,14.200000,0.000000,1400,2200,2900,3200,4000,4600,5400,5900,6400,6700,6700,1821,0,1400.0,1832.50737047176,3.7568410007224884,6713.287807000597,119.39813289401428
1789474848,50,,Aggregated,14.300000,0.000000,1400,2200,2900,3200,4000,4600,5400,5900,6400,6700,6700,1831,0,1400.0,1827.4923099645453,3.7568410007224884,6713.287807000597,119.40141998907701
1789474849,50,,Aggregated,16.900000,0.000000,1400,2200,2900,3200,4000,4600,5400,5900,6400,6700,6700,1847,0,1400.0,1833.7045904310155,3.7568410007224884,6713.287807000597,119.40227395776935
1789474850,50,,Aggregated,14.700000,0.000000,1400,2300,3000,3300,4000,4600,5400,5900,6400,6700,6700,1876,0,1400.0,1848.5943500298965,3.7568410007224884,6713.287807000597,119.40778251599147
1789474852,50,,Aggregated,14.800000,0.000000,1400,2300,3000,3200,4000,4600,5400,5900,6400,6700,6700,1890,0,1400.0,1843.2233162201594,3.7568410007224884,6713.287807000597,119.41322751322751
1789474853,50,,Aggregated,15.300000,0.000000,1400,2300,3000,3200,4000,4600,5400,5900,6400,6700,6700,1903,0,1400.0,1839.5699779285853,3.7568410007224884,6713.287807000597,119.4088281660536
1789474854,50,,Aggregated,16.000000,0.000000,1400,2200,3000,3200,4000,4600,5400,5900,6400,6700,6700,1916,0,1400.0,1836.5344795167498,3.7568410007224884,6713.287807000597,119.410751565762
1789474855,50,,Aggregated,15.900000,0.000000,1400,2300,3000,3300,4000,4600,5300,5900,6400,6700,6700,1955,0,1400.0,1852.3897141662871,3.7568410007224884,6713.287807000597,119.42046035805626
1789474856,50,,Aggregated,15.900000,0.000000,1400,2300,3000,3300,4000,4600,5300,5900,6400,6700,6700,1966,0,1400.0,1848.058102338295,3.7568410007224884,6713.287807000597,119.42421159715158
1789474857,50,,Aggregated,19.500000,0.000000,1400,2300,3000,3300,4000,4600,5300,5900,6400,6700,6700,1978,0,1400.0,1844.9107115945828,3.7568410007224884,6713.287807000597,119.42669362992922
1789474858,50,,Aggregated,19.600000,0.000000,1400,2300,3000,3300,4000,4600,5300,5900,6400,6700,6700,1985,0,1400.0,1844.5068183617534,3.7568410007224884,6713.287807000597,119.4287153652393
1789474859,50,,Aggregated,16.400000,0.000000,1400,2300,3000,3300,4000,4600,5300,5800,6400,6700,6700,2005,0,1400.0,1858.8734706085247,3.7568410007224884,6713.287807000597,119.4209476309227
1789474860,50,,Aggregated,16.400000,0.000000,1400,2400,3000,3300,4000,4600,5300,5800,6400,6700,6700,2040,0,1400.0,1869.9238954574002,3.7568410007224884,6713.287807000597,119.41617647058824
1789474861,50,,Aggregated,16.200000,0.000000,1400,2400,3000,3300,4000,4600,5300,5800,6400,6700,6700,2050,0,1400.0,1864.486603017123,3.7568410007224884,6713.287807000597,119.41707317073171
1789474862,50,,Aggregated,17.100000,0.000000,1400,2400,3000,3300,4000,4600,5300,5800,6400,6700,6700,2059,0,1400.0,1863.9766448587195,3.7568410007224884,6713.287807000597,119.41962117532783
1789474863,50,,Aggregated,19.300000,0.000000,1400,2400,3000,3300,4000,4600,5300,5800,6400,6700,6700,2074,0,1400.0,1866.2105086557851,3.7568410007224884,6713.287807000597,119.42092574734812
1789474864,50,,Aggregated,16.900000,0.000000,1400,2400,3000,3300,4100,4600,5300,5800,6400,6700,6700,2108,0,1400.0,1878.395803208773,3.7568410007224884,6713.287807000597,119.42409867172675
1789474865,50,,Aggregated,17.100000,0.000000,1400,2400,3000,3300,4000,4600,5300,5800,6400,6700,6700,2118,0,1400.0,1877.1065601813425,3.7568410007224884,6713.287807000597,119.42776203966005
1789474866,50,,Aggregated,19.100000,0.000000,1400,2400,3000,3300,4000,4600,5300,5800,6400,6700,6700,2127,0,1400.0,1873.7841585176689,3.7568410007224884,6713.287807000597,119.42125058768218
1789474867,50,,Aggregated,16.300000,0.000000,1400,2400,3000,3300,4000,4600,5300,5800,6400,6700,6700,2141,0,1400.0,1877.8511939608056,3.7568410007224884,6713.287807000597,119.41242410088743
1789474870,50,,Aggregated,16.300000,0.000000,1400,2400,3000,3300,4100,4600,5200,5800,6400,6700,6700,2151,0,1400.0,1885.2413571539214,3.7568410007224884,6713.287807000597,119.40539284053928
